fecha,ciudad,categoría,unidades,precio_unit
2025-03-09,Barcelona,Ropa,1,53.15
2025-03-09,Bilbao,Ropa,2,69.6
2025-03-09,Madrid,Calzado,3,91.48
2025-03-09,Bilbao,Ropa,3,50.97
2025-03-09,Barcelona,Calzado,4,76.62
2025-03-09,Madrid,Ropa,3,76.04
2025-03-09,Valencia,Ropa,3,68.4
2025-03-09,Madrid,Calzado,2,50.09
2025-03-09,Barcelona,Ropa,1,25.38
2025-03-09,Madrid,Ropa,3,62.97
2025-03-10,Madrid,Accesorios,2,18.99
2025-03-10,Barcelona,Ropa,1,82.35
2025-03-10,Madrid,Ropa,1,89.05
2025-03-10,Madrid,Calzado,2,47.51
2025-03-10,Madrid,Ropa,4,39.41
2025-03-10,Valencia,Ropa,1,51.48
2025-03-10,Bilbao,Calzado,4,55.23
2025-03-10,Valencia,Calzado,1,82.58
2025-03-10,Madrid,Calzado,3,94.84
2025-03-10,Barcelona,Ropa,1,86.52
2025-03-10,Valencia,Calzado,2,77.63
2025-03-10,Madrid,Accesorios,4,43.75
2025-03-10,Valencia,Calzado,4,87.61
2025-03-10,Barcelona,Calzado,4,94.12
2025-03-10,Madrid,Calzado,1,36.37
2025-03-10,Valencia,Calzado,3,62.65
2025-03-10,Barcelona,Calzado,1,52.59
2025-03-10,Barcelona,Calzado,3,92.91
2025-03-10,Madrid,Ropa,3,45.25
2025-03-10,Madrid,Ropa,2,31.83
2025-03-10,Madrid,Ropa,4,78.29
2025-03-10,Madrid,Ropa,3,48.84
2025-03-10,Bilbao,Calzado,2,40.2
2025-03-10,Barcelona,Accesorios,3,9.89
2025-03-10,Barcelona,Ropa,3,15.18
2025-03-10,Barcelona,Calzado,3,119.1
2025-03-10,Madrid,Calzado,4,86.13
2025-03-11,Barcelona,Ropa,4,29.13
2025-03-11,Valencia,Ropa,2,16.08
2025-03-11,Barcelona,Ropa,3,59.94
2025-03-11,Bilbao,Ropa,2,21.72
2025-03-11,Madrid,Ropa,4,43.05
2025-03-11,Valencia,Accesorios,2,27.01
2025-03-11,Barcelona,Ropa,4,33.28
2025-03-11,Valencia,Ropa,3,51.76
2025-03-11,Valencia,Ropa,3,18.74
2025-03-11,Barcelona,Ropa,1,88.31
2025-03-11,Bilbao,Accesorios,2,47.52
2025-03-11,Madrid,Ropa,1,64.22
2025-03-11,Barcelona,Ropa,3,18.59
2025-03-11,Barcelona,Calzado,3,88.88
2025-03-11,Valencia,Accesorios,1,8.77
2025-03-11,Barcelona,Calzado,1,79.73
2025-03-11,Madrid,Accesorios,2,20.18
2025-03-11,Barcelona,Accesorios,4,28.42
2025-03-11,Valencia,Ropa,1,46.99
2025-03-11,Bilbao,Calzado,3,82.92
2025-03-11,Barcelona,Accesorios,1,57.16
2025-03-11,Madrid,Ropa,4,28.87
2025-03-11,Valencia,Ropa,4,88.14
2025-03-11,Barcelona,Ropa,2,25.44
2025-03-11,Bilbao,Ropa,3,39.14
2025-03-11,Barcelona,Calzado,3,46.85
2025-03-11,Madrid,Ropa,2,72.08
2025-03-11,Barcelona,Calzado,1,32.23
2025-03-11,Valencia,Calzado,1,49.14
2025-03-11,Barcelona,Accesorios,4,23.03
2025-03-11,Madrid,Accesorios,3,22.74
2025-03-11,Madrid,Calzado,1,47.51
2025-03-11,Madrid,Ropa,1,60.25
2025-03-12,Madrid,Ropa,4,35.73
2025-03-12,Madrid,Ropa,4,23.45
2025-03-12,Barcelona,Ropa,2,70.32
2025-03-12,Valencia,Ropa,1,61.76
2025-03-12,Madrid,Calzado,3,114.29
2025-03-12,Bilbao,Ropa,1,35.96
2025-03-12,Madrid,Calzado,2,44.2
2025-03-12,Madrid,Accesorios,2,26.54
2025-03-12,Barcelona,Accesorios,1,23.12
2025-03-12,Madrid,Calzado,1,88.05
2025-03-12,Bilbao,Ropa,4,30.95
2025-03-12,Madrid,Ropa,4,86.05
2025-03-12,Madrid,Ropa,1,54.19
2025-03-12,Madrid,Ropa,3,44.82
2025-03-12,Madrid,Ropa,1,74.89
2025-03-12,Barcelona,Ropa,2,37.79
2025-03-12,Valencia,Ropa,3,87.4
2025-03-12,Valencia,Ropa,4,58.34
2025-03-12,Valencia,Calzado,1,53.29
2025-03-13,Barcelona,Ropa,4,57.45
2025-03-13,Valencia,Calzado,3,113.99
2025-03-13,Valencia,Calzado,1,34.34
2025-03-13,Bilbao,Calzado,2,95.13
2025-03-13,Valencia,Ropa,1,17.42
2025-03-13,Barcelona,Ropa,1,46.78
2025-03-13,Valencia,Calzado,2,97.88
2025-03-13,Valencia,Calzado,4,114.08
2025-03-13,Barcelona,Ropa,4,44.82
2025-03-13,Madrid,Ropa,3,86.72
2025-03-13,Barcelona,Ropa,3,70.17
2025-03-13,Valencia,Ropa,2,68.47
2025-03-13,Valencia,Calzado,2,62.5
2025-03-13,Valencia,Ropa,1,61.1
2025-03-13,Madrid,Calzado,2,54.53
2025-03-13,Barcelona,Accesorios,2,40.51
2025-03-13,Barcelona,Accesorios,3,22.3
2025-03-13,Barcelona,Calzado,1,54.95
2025-03-13,Madrid,Ropa,1,17.27
2025-03-13,Madrid,Calzado,4,104.97
2025-03-13,Barcelona,Calzado,3,87.21
2025-03-13,Valencia,Calzado,3,117.21
2025-03-14,Barcelona,Accesorios,2,9.35
2025-03-14,Barcelona,Calzado,2,94.82
2025-03-14,Valencia,Calzado,4,43.91
2025-03-14,Valencia,Calzado,4,45.23
2025-03-14,Barcelona,Ropa,1,38.34
2025-03-14,Madrid,Calzado,2,107.78
2025-03-14,Bilbao,Accesorios,1,41.0
2025-03-14,Barcelona,Ropa,4,74.39
2025-03-14,Barcelona,Ropa,4,27.77
2025-03-14,Valencia,Ropa,2,54.03
2025-03-14,Madrid,Ropa,1,24.38
2025-03-14,Barcelona,Calzado,1,37.77
2025-03-14,Madrid,Calzado,2,99.3
2025-03-14,Valencia,Accesorios,1,24.32
2025-03-14,Madrid,Ropa,1,52.34
2025-03-14,Bilbao,Calzado,3,49.02
2025-03-14,Barcelona,Calzado,4,50.09
2025-03-14,Madrid,Ropa,3,52.88
2025-03-14,Barcelona,Ropa,1,83.2
2025-03-14,Barcelona,Calzado,2,46.57
2025-03-14,Madrid,Ropa,4,59.48
2025-03-14,Barcelona,Ropa,2,37.96
2025-03-14,Madrid,Ropa,1,70.93
2025-03-14,Bilbao,Ropa,2,50.26
2025-03-14,Madrid,Calzado,4,118.37
2025-03-14,Barcelona,Calzado,1,115.25
2025-03-14,Valencia,Calzado,3,102.07
2025-03-14,Bilbao,Calzado,2,90.25
2025-03-14,Barcelona,Ropa,4,24.28
2025-03-14,Madrid,Ropa,3,82.32
2025-03-14,Barcelona,Ropa,4,37.52
2025-03-15,Madrid,Calzado,2,53.74
2025-03-15,Barcelona,Ropa,4,19.56
2025-03-15,Barcelona,Ropa,1,61.63
2025-03-15,Madrid,Ropa,3,74.7
2025-03-15,Madrid,Calzado,1,50.64
2025-03-15,Valencia,Accesorios,2,58.69
2025-03-15,Madrid,Ropa,3,17.45
2025-03-15,Barcelona,Calzado,3,67.14
2025-03-15,Madrid,Calzado,1,91.87
2025-03-15,Madrid,Accesorios,3,40.94
2025-03-15,Madrid,Ropa,2,20.47
2025-03-15,Madrid,Calzado,4,70.91
2025-03-15,Valencia,Ropa,4,79.39
2025-03-15,Barcelona,Ropa,1,53.65
2025-03-15,Madrid,Ropa,2,17.71
2025-03-15,Barcelona,Calzado,1,101.23
2025-03-15,Barcelona,Ropa,1,24.9
2025-03-15,Bilbao,Calzado,4,43.34
2025-03-15,Valencia,Ropa,1,55.06
2025-03-15,Madrid,Ropa,3,28.5
2025-03-15,Barcelona,Ropa,1,48.82
2025-03-15,Bilbao,Ropa,2,57.18
2025-03-15,Barcelona,Calzado,3,91.59
2025-03-15,Valencia,Calzado,1,62.29
2025-03-15,Bilbao,Ropa,2,16.05
2025-03-15,Valencia,Calzado,3,83.48
2025-03-15,Barcelona,Calzado,3,52.53
2025-03-15,Madrid,Ropa,2,30.52
2025-03-15,Barcelona,Ropa,3,74.06
2025-03-15,Madrid,Accesorios,1,57.1
2025-03-15,Valencia,Calzado,4,37.78
2025-03-15,Barcelona,Ropa,1,18.81
2025-03-15,Madrid,Ropa,1,67.63
2025-03-15,Barcelona,Ropa,3,17.94
2025-03-16,Valencia,Ropa,4,58.53
2025-03-16,Barcelona,Ropa,2,64.36
2025-03-16,Bilbao,Ropa,1,57.06
2025-03-16,Madrid,Calzado,3,50.84
2025-03-16,Madrid,Calzado,4,56.31
2025-03-16,Barcelona,Accesorios,3,57.49
2025-03-16,Barcelona,Ropa,1,29.25
2025-03-16,Valencia,Ropa,2,66.07
2025-03-16,Valencia,Ropa,2,79.87
2025-03-16,Bilbao,Accesorios,3,25.25
2025-03-16,Valencia,Calzado,2,83.03
2025-03-16,Madrid,Calzado,3,40.54
2025-03-16,Madrid,Ropa,4,30.79
2025-03-16,Madrid,Ropa,2,47.75
2025-03-16,Valencia,Ropa,4,78.03
2025-03-16,Valencia,Calzado,4,112.12
2025-03-16,Valencia,Calzado,2,103.3
2025-03-16,Valencia,Calzado,1,83.76
2025-03-16,Madrid,Ropa,1,35.22
2025-03-16,Valencia,Ropa,3,56.53
2025-03-16,Barcelona,Calzado,3,81.65
2025-03-17,Barcelona,Calzado,4,93.49
2025-03-17,Barcelona,Calzado,1,95.81
2025-03-17,Madrid,Ropa,1,78.62
2025-03-17,Valencia,Ropa,2,21.66
2025-03-17,Madrid,Accesorios,3,12.57
2025-03-17,Barcelona,Ropa,3,39.68
2025-03-17,Madrid,Calzado,3,71.95
2025-03-17,Barcelona,Accesorios,4,35.64
2025-03-17,Barcelona,Accesorios,3,17.69
2025-03-17,Valencia,Ropa,3,70.1
2025-03-17,Barcelona,Ropa,3,33.44
2025-03-17,Barcelona,Ropa,1,24.58
2025-03-17,Bilbao,Ropa,1,88.62
2025-03-17,Barcelona,Calzado,4,113.04
2025-03-17,Barcelona,Ropa,1,49.44
2025-03-17,Madrid,Calzado,3,33.96
2025-03-17,Barcelona,Ropa,3,70.09
2025-03-17,Valencia,Calzado,2,48.38
2025-03-17,Bilbao,Calzado,2,86.7
2025-03-17,Valencia,Ropa,1,54.56
2025-03-17,Barcelona,Ropa,2,83.86
2025-03-17,Madrid,Ropa,4,26.78
2025-03-17,Barcelona,Ropa,4,66.61
2025-03-17,Valencia,Ropa,1,44.06
2025-03-17,Valencia,Calzado,2,39.18
2025-03-17,Valencia,Ropa,1,36.75
2025-03-17,Bilbao,Accesorios,3,58.64
2025-03-17,Barcelona,Ropa,4,45.37
2025-03-17,Madrid,Ropa,2,86.98
2025-03-17,Madrid,Ropa,3,54.92
2025-03-17,Valencia,Calzado,4,54.36
2025-03-18,Barcelona,Calzado,2,79.89
2025-03-18,Barcelona,Ropa,4,57.51
2025-03-18,Barcelona,Ropa,1,66.38
2025-03-18,Barcelona,Accesorios,3,46.41
2025-03-18,Barcelona,Ropa,1,64.26
2025-03-18,Bilbao,Calzado,4,77.75
2025-03-18,Valencia,Accesorios,3,44.42
2025-03-18,Madrid,Calzado,3,68.34
2025-03-18,Valencia,Accesorios,2,49.31
2025-03-18,Barcelona,Ropa,1,87.83
2025-03-18,Bilbao,Calzado,3,90.26
2025-03-18,Bilbao,Calzado,4,61.8
2025-03-18,Madrid,Ropa,2,53.44
2025-03-18,Bilbao,Calzado,3,97.72
2025-03-18,Valencia,Ropa,3,47.78
2025-03-18,Madrid,Calzado,3,89.24
2025-03-18,Bilbao,Ropa,2,67.9
2025-03-18,Valencia,Calzado,1,80.93
2025-03-18,Valencia,Ropa,3,33.32
2025-03-18,Bilbao,Ropa,1,38.07
2025-03-18,Valencia,Ropa,2,45.72
2025-03-18,Valencia,Ropa,1,72.72
2025-03-18,Madrid,Calzado,3,72.61
2025-03-18,Barcelona,Calzado,3,31.09
2025-03-18,Bilbao,Calzado,3,88.46
2025-03-18,Barcelona,Ropa,3,16.07
2025-03-19,Madrid,Ropa,3,53.43
2025-03-19,Barcelona,Ropa,4,28.57
2025-03-19,Valencia,Ropa,1,19.79
2025-03-19,Madrid,Ropa,4,36.85
2025-03-19,Barcelona,Ropa,2,79.57
2025-03-19,Barcelona,Ropa,3,24.79
2025-03-19,Bilbao,Calzado,2,119.29
2025-03-19,Madrid,Ropa,4,85.64
2025-03-19,Barcelona,Ropa,4,33.96
2025-03-19,Madrid,Calzado,2,117.55
2025-03-19,Barcelona,Calzado,4,94.15
2025-03-19,Barcelona,Accesorios,3,18.54
2025-03-19,Madrid,Calzado,2,98.01
2025-03-19,Madrid,Ropa,2,59.86
2025-03-19,Valencia,Calzado,2,36.5
2025-03-19,Madrid,Calzado,1,100.24
2025-03-19,Valencia,Ropa,4,36.37
2025-03-19,Madrid,Ropa,1,58.51
2025-03-19,Madrid,Calzado,3,105.08
2025-03-19,Valencia,Calzado,4,66.62
2025-03-20,Madrid,Ropa,1,36.42
2025-03-20,Valencia,Calzado,3,62.31
2025-03-20,Valencia,Calzado,1,59.72
2025-03-20,Barcelona,Calzado,1,46.01
2025-03-20,Barcelona,Ropa,3,73.23
2025-03-20,Barcelona,Calzado,1,38.96
2025-03-20,Bilbao,Calzado,4,50.95
2025-03-20,Barcelona,Accesorios,2,56.81
2025-03-20,Barcelona,Calzado,1,67.79
2025-03-20,Madrid,Ropa,3,23.36
2025-03-20,Bilbao,Calzado,3,97.02
2025-03-20,Barcelona,Ropa,1,82.76
2025-03-20,Valencia,Ropa,4,51.85
2025-03-20,Valencia,Ropa,1,25.05
2025-03-20,Valencia,Calzado,4,39.31
2025-03-20,Bilbao,Ropa,3,41.09
2025-03-20,Valencia,Accesorios,2,22.6
2025-03-20,Barcelona,Accesorios,3,17.95
2025-03-20,Barcelona,Ropa,1,77.83
2025-03-20,Madrid,Ropa,2,69.48
2025-03-20,Barcelona,Ropa,3,83.01
2025-03-21,Bilbao,Ropa,1,74.1
2025-03-21,Barcelona,Calzado,3,54.58
2025-03-21,Valencia,Calzado,4,67.81
2025-03-21,Barcelona,Calzado,3,43.6
2025-03-21,Bilbao,Calzado,4,84.19
2025-03-21,Barcelona,Accesorios,4,50.24
2025-03-21,Valencia,Accesorios,3,11.78
2025-03-21,Barcelona,Calzado,4,43.16
2025-03-21,Barcelona,Calzado,3,38.18
2025-03-21,Madrid,Ropa,2,39.8
2025-03-21,Valencia,Accesorios,4,26.72
2025-03-21,Valencia,Accesorios,1,41.61
2025-03-21,Madrid,Ropa,4,59.58
2025-03-21,Madrid,Calzado,4,107.33
2025-03-21,Madrid,Ropa,3,36.43
2025-03-21,Madrid,Ropa,1,22.38
2025-03-21,Bilbao,Accesorios,1,14.38
2025-03-21,Madrid,Calzado,2,77.7
2025-03-21,Madrid,Calzado,4,37.51
2025-03-21,Barcelona,Calzado,4,89.85
2025-03-21,Valencia,Ropa,2,49.66
2025-03-21,Barcelona,Ropa,2,68.24
2025-03-21,Bilbao,Ropa,2,48.16
2025-03-21,Valencia,Accesorios,1,22.97
2025-03-21,Valencia,Calzado,2,85.49
2025-03-21,Madrid,Ropa,2,78.31
2025-03-21,Valencia,Calzado,4,72.34
2025-03-22,Madrid,Calzado,1,36.81
2025-03-22,Barcelona,Ropa,3,20.57
2025-03-22,Barcelona,Ropa,1,80.21
2025-03-22,Valencia,Ropa,3,29.39
2025-03-22,Valencia,Calzado,2,58.53
2025-03-22,Valencia,Ropa,3,22.92
2025-03-22,Barcelona,Calzado,4,52.8
2025-03-22,Madrid,Calzado,4,32.97
2025-03-22,Barcelona,Accesorios,4,50.37
2025-03-22,Madrid,Ropa,3,37.29
2025-03-22,Valencia,Ropa,4,54.22
2025-03-22,Barcelona,Ropa,2,40.98
2025-03-22,Barcelona,Calzado,3,43.65
2025-03-22,Bilbao,Calzado,2,80.92
2025-03-22,Barcelona,Ropa,3,63.5
2025-03-22,Barcelona,Calzado,3,113.04
2025-03-22,Bilbao,Calzado,1,109.19
2025-03-22,Valencia,Ropa,3,82.78
2025-03-22,Valencia,Ropa,3,75.7
2025-03-22,Bilbao,Ropa,3,17.41
2025-03-22,Valencia,Ropa,4,79.94
2025-03-22,Barcelona,Ropa,4,79.87
2025-03-22,Barcelona,Calzado,3,77.32
2025-03-22,Valencia,Calzado,1,111.6
2025-03-22,Madrid,Calzado,2,113.94
2025-03-23,Valencia,Accesorios,4,19.03
2025-03-23,Barcelona,Calzado,2,91.74
2025-03-23,Madrid,Accesorios,3,41.26
2025-03-23,Barcelona,Ropa,1,67.8
2025-03-23,Madrid,Ropa,3,33.64
2025-03-23,Barcelona,Calzado,3,109.59
2025-03-23,Valencia,Ropa,1,24.71
2025-03-23,Madrid,Ropa,1,22.58
2025-03-23,Barcelona,Accesorios,1,23.99
2025-03-23,Madrid,Ropa,4,19.32
2025-03-23,Barcelona,Ropa,3,86.89
2025-03-23,Madrid,Ropa,2,84.13
2025-03-23,Barcelona,Calzado,3,64.54
2025-03-23,Barcelona,Accesorios,2,40.05
2025-03-23,Barcelona,Ropa,1,25.14
2025-03-23,Barcelona,Calzado,1,113.8
2025-03-23,Barcelona,Ropa,4,75.89
2025-03-23,Bilbao,Ropa,2,58.42
2025-03-23,Bilbao,Ropa,4,67.46
2025-03-23,Valencia,Ropa,2,57.43
2025-03-23,Barcelona,Ropa,1,34.64
2025-03-23,Bilbao,Ropa,2,44.29
2025-03-23,Barcelona,Ropa,4,15.47
2025-03-23,Bilbao,Ropa,2,33.21
2025-03-23,Barcelona,Calzado,1,37.54
2025-03-23,Madrid,Calzado,2,40.11
2025-03-23,Madrid,Calzado,3,83.69
2025-03-23,Madrid,Ropa,1,54.93
2025-03-23,Madrid,Calzado,4,117.94
2025-03-23,Madrid,Calzado,2,64.68
2025-03-23,Barcelona,Calzado,4,97.92
2025-03-24,Barcelona,Calzado,2,52.43
2025-03-24,Barcelona,Ropa,2,81.26
2025-03-24,Bilbao,Calzado,2,86.83
2025-03-24,Valencia,Calzado,3,106.57
2025-03-24,Madrid,Ropa,4,17.22
2025-03-24,Barcelona,Accesorios,1,45.47
2025-03-24,Madrid,Calzado,2,108.75
2025-03-24,Valencia,Calzado,1,58.41
2025-03-24,Valencia,Ropa,3,20.11
2025-03-24,Barcelona,Ropa,4,43.42
2025-03-24,Madrid,Calzado,3,84.89
2025-03-24,Madrid,Ropa,3,51.72
2025-03-24,Madrid,Ropa,3,25.17
2025-03-24,Barcelona,Ropa,2,34.62
2025-03-24,Bilbao,Calzado,2,37.28
2025-03-24,Barcelona,Ropa,2,60.54
2025-03-24,Barcelona,Ropa,1,52.22
2025-03-24,Madrid,Calzado,4,64.11
2025-03-24,Barcelona,Calzado,2,68.47
2025-03-24,Madrid,Ropa,1,55.55
2025-03-24,Valencia,Ropa,1,48.21
2025-03-24,Barcelona,Calzado,2,36.83
2025-03-24,Barcelona,Calzado,4,40.44
2025-03-25,Barcelona,Ropa,1,78.83
2025-03-25,Barcelona,Calzado,3,57.98
2025-03-25,Valencia,Ropa,2,36.01
2025-03-25,Barcelona,Calzado,4,108.24
2025-03-25,Barcelona,Ropa,2,29.83
2025-03-25,Barcelona,Calzado,2,109.41
2025-03-25,Valencia,Accesorios,4,39.86
2025-03-25,Valencia,Accesorios,4,21.22
2025-03-25,Bilbao,Calzado,1,37.03
2025-03-25,Barcelona,Ropa,2,89.12
2025-03-25,Madrid,Ropa,2,78.55
2025-03-25,Barcelona,Ropa,2,83.4
2025-03-25,Valencia,Ropa,2,58.89
2025-03-25,Valencia,Calzado,4,39.69
2025-03-25,Madrid,Calzado,3,98.22
2025-03-25,Barcelona,Ropa,4,37.22
2025-03-25,Madrid,Ropa,1,23.73
2025-03-25,Valencia,Ropa,3,30.78
2025-03-25,Valencia,Calzado,4,116.78
2025-03-25,Madrid,Calzado,1,47.75
2025-03-25,Madrid,Accesorios,2,57.44
2025-03-26,Madrid,Ropa,1,88.44
2025-03-26,Bilbao,Calzado,3,119.71
2025-03-26,Barcelona,Accesorios,4,58.08
2025-03-26,Bilbao,Calzado,4,69.23
2025-03-26,Barcelona,Accesorios,1,32.34
2025-03-26,Valencia,Calzado,2,86.4
2025-03-26,Barcelona,Calzado,1,81.76
2025-03-26,Madrid,Calzado,3,96.3
2025-03-26,Madrid,Calzado,3,38.46
2025-03-26,Barcelona,Ropa,2,85.62
2025-03-26,Barcelona,Ropa,2,75.93
2025-03-26,Madrid,Ropa,2,62.53
2025-03-26,Madrid,Calzado,2,69.17
2025-03-26,Barcelona,Ropa,4,63.71
2025-03-26,Madrid,Ropa,1,81.19
2025-03-26,Valencia,Ropa,2,16.83
2025-03-26,Barcelona,Ropa,4,45.39
2025-03-26,Barcelona,Ropa,1,40.4
2025-03-26,Madrid,Calzado,2,73.4
2025-03-26,Valencia,Ropa,3,67.73
2025-03-26,Valencia,Ropa,2,81.72
2025-03-26,Madrid,Ropa,1,26.94
2025-03-26,Barcelona,Calzado,1,52.42
2025-03-26,Barcelona,Calzado,2,118.16
2025-03-26,Barcelona,Accesorios,1,12.61
2025-03-27,Valencia,Accesorios,3,19.54
2025-03-27,Barcelona,Ropa,1,45.46
2025-03-27,Valencia,Ropa,1,29.19
2025-03-27,Barcelona,Ropa,3,27.87
2025-03-27,Barcelona,Calzado,2,81.8
2025-03-27,Barcelona,Ropa,4,24.27
2025-03-27,Barcelona,Ropa,2,76.87
2025-03-27,Valencia,Ropa,4,63.96
2025-03-27,Madrid,Ropa,3,36.74
2025-03-27,Valencia,Calzado,1,102.52
2025-03-27,Barcelona,Calzado,2,71.46
2025-03-27,Madrid,Ropa,2,60.78
2025-03-27,Barcelona,Ropa,2,82.75
2025-03-27,Barcelona,Ropa,1,17.69
2025-03-27,Valencia,Ropa,4,56.62
2025-03-27,Barcelona,Calzado,3,89.48
2025-03-27,Madrid,Calzado,2,50.49
2025-03-27,Barcelona,Ropa,1,47.07
2025-03-27,Barcelona,Calzado,3,46.63
2025-03-27,Bilbao,Calzado,3,43.35
2025-03-27,Barcelona,Ropa,1,70.95
2025-03-27,Barcelona,Ropa,3,46.99
2025-03-27,Bilbao,Ropa,4,48.37
2025-03-27,Barcelona,Ropa,4,32.95
2025-03-27,Madrid,Ropa,3,16.6
2025-03-27,Barcelona,Calzado,1,79.95
2025-03-27,Madrid,Accesorios,3,15.14
2025-03-28,Madrid,Ropa,1,64.26
2025-03-28,Barcelona,Calzado,1,51.03
2025-03-28,Madrid,Ropa,4,65.81
2025-03-28,Barcelona,Ropa,2,48.14
2025-03-28,Madrid,Calzado,2,82.61
2025-03-28,Barcelona,Calzado,1,89.94
2025-03-28,Barcelona,Accesorios,1,14.99
2025-03-28,Valencia,Calzado,4,76.93
2025-03-28,Madrid,Ropa,4,66.04
2025-03-28,Barcelona,Accesorios,1,55.37
2025-03-28,Madrid,Calzado,3,61.94
2025-03-28,Barcelona,Ropa,2,28.89
2025-03-28,Barcelona,Ropa,1,67.24
2025-03-28,Barcelona,Accesorios,1,43.02
2025-03-28,Valencia,Ropa,1,89.37
2025-03-28,Madrid,Ropa,4,64.98
2025-03-28,Valencia,Calzado,1,58.15
2025-03-28,Madrid,Accesorios,4,19.81
2025-03-29,Valencia,Ropa,2,46.17
2025-03-29,Barcelona,Calzado,2,83.54
2025-03-29,Madrid,Accesorios,4,55.01
2025-03-29,Barcelona,Accesorios,3,24.89
2025-03-29,Bilbao,Ropa,3,39.36
2025-03-29,Valencia,Ropa,2,65.57
2025-03-29,Valencia,Ropa,3,17.38
2025-03-29,Barcelona,Calzado,3,47.06
2025-03-29,Valencia,Ropa,2,64.03
2025-03-29,Barcelona,Ropa,4,51.7
2025-03-29,Barcelona,Ropa,2,25.55
2025-03-29,Bilbao,Ropa,4,34.4
2025-03-29,Valencia,Calzado,3,32.41
2025-03-29,Bilbao,Calzado,3,108.05
2025-03-29,Barcelona,Ropa,3,38.68
2025-03-29,Barcelona,Calzado,4,91.41
2025-03-29,Barcelona,Calzado,2,73.65
2025-03-29,Barcelona,Ropa,2,68.99
2025-03-29,Bilbao,Accesorios,1,40.89
2025-03-29,Madrid,Ropa,4,77.82
2025-03-29,Valencia,Ropa,4,80.61
2025-03-29,Barcelona,Accesorios,3,35.59
2025-03-29,Madrid,Ropa,3,53.7
2025-03-29,Madrid,Accesorios,2,58.93
2025-03-29,Bilbao,Ropa,3,44.6
2025-03-29,Barcelona,Calzado,2,79.61
2025-03-29,Barcelona,Calzado,2,112.94
2025-03-29,Madrid,Ropa,3,44.01
2025-03-30,Barcelona,Ropa,2,41.69
2025-03-30,Valencia,Calzado,3,58.75
2025-03-30,Barcelona,Ropa,2,16.53
2025-03-30,Madrid,Ropa,4,47.58
2025-03-30,Madrid,Ropa,3,29.45
2025-03-30,Barcelona,Ropa,3,59.87
2025-03-30,Madrid,Ropa,3,30.5
2025-03-30,Madrid,Accesorios,3,12.61
2025-03-30,Valencia,Ropa,3,48.81
2025-03-30,Valencia,Ropa,1,76.05
2025-03-30,Madrid,Ropa,1,16.01
2025-03-30,Barcelona,Ropa,3,27.62
2025-03-30,Madrid,Calzado,1,68.72
2025-03-30,Madrid,Ropa,1,20.0
2025-03-30,Madrid,Ropa,4,48.56
2025-03-30,Barcelona,Accesorios,4,31.9
2025-03-30,Madrid,Calzado,2,90.79
2025-03-30,Madrid,Ropa,4,71.59
2025-03-30,Madrid,Calzado,2,88.1
2025-03-30,Madrid,Accesorios,1,36.48
2025-03-30,Madrid,Ropa,3,55.2
2025-03-30,Barcelona,Calzado,4,58.5
2025-03-30,Madrid,Ropa,2,48.62
2025-03-30,Madrid,Calzado,2,68.76
2025-03-30,Barcelona,Ropa,2,69.48
2025-03-30,Barcelona,Calzado,2,97.48
2025-03-30,Madrid,Ropa,3,68.65
2025-03-30,Valencia,Ropa,4,74.96
2025-03-30,Valencia,Calzado,2,65.57
2025-03-30,Madrid,Ropa,2,87.29
2025-03-31,Bilbao,Ropa,2,64.28
2025-03-31,Valencia,Ropa,4,48.19
2025-03-31,Madrid,Ropa,4,39.34
2025-03-31,Valencia,Ropa,1,26.32
2025-03-31,Barcelona,Calzado,1,75.22
2025-03-31,Valencia,Calzado,2,68.86
2025-03-31,Barcelona,Ropa,4,61.74
2025-03-31,Barcelona,Calzado,2,68.1
2025-03-31,Barcelona,Ropa,4,89.74
2025-03-31,Valencia,Ropa,4,50.53
2025-03-31,Valencia,Calzado,3,99.49
2025-03-31,Barcelona,Calzado,2,41.26
2025-03-31,Madrid,Calzado,3,30.53
2025-03-31,Madrid,Ropa,1,88.29
2025-03-31,Valencia,Ropa,1,59.62
2025-03-31,Barcelona,Calzado,2,46.95
2025-03-31,Barcelona,Ropa,4,50.4
2025-03-31,Valencia,Calzado,2,114.8
2025-03-31,Bilbao,Ropa,3,73.62
2025-03-31,Madrid,Ropa,3,40.03
2025-03-31,Barcelona,Ropa,4,53.97
2025-03-31,Barcelona,Ropa,1,19.73
2025-03-31,Barcelona,Ropa,1,31.57

